City,Zone,Speciality,Position,Price_3M,Price_6M,Price_12M,Total Slots,Available Slots
Delhi,Karol bagh,Physiotherapist,6,9450,2100,2100,1,0
Delhi,Karol bagh,Endocrinologist,1,5000,4500,4500,4,4
Delhi,Karol bagh,Endocrinologist,6,3000,2250,2250,4,4
Delhi,Karol bagh,Gastroenterologist,1,6300,4725,4725,6,6
Delhi,Karol bagh,Gastroenterologist,6,5250,2363,2363,6,6
Delhi,Karol bagh,General Physician,1,3150,3150,3150,6,5
Delhi,Karol bagh,General Physician,6,3150,2100,2100,6,6
Delhi,Karol bagh,Urologist,1,6300,6300,6300,6,6
Delhi,Karol bagh,Urologist,6,3150,3150,3150,6,6
Delhi,Karol bagh,ENT,1,9450,9450,9450,2,1
Delhi,Karol bagh,ENT,6,5250,4725,4725,2,2
Delhi,Karol bagh,General Dentistry,1,15400,9240,9240,1,1
Delhi,Karol bagh,General Dentistry,6,11550,4410,4410,1,1
Delhi,Karol bagh,Pulmonologist,1,5000,4500,4500,3,3
Delhi,Karol bagh,Pulmonologist,6,3000,2250,2250,3,3
Delhi,Karol bagh,Cardiologist,1,3000,3000,3000,6,4
Delhi,Karol bagh,Cardiologist,6,3000,2000,2000,6,6
Delhi,Karol bagh,General Psychiatry,1,15400,19800,19800,4,2
Delhi,Karol bagh,General Psychiatry,6,11550,9450,9450,4,4
Delhi,Karol bagh,General Gynecology,1,28600,21835,21835,2,1
Delhi,Karol bagh,General Gynecology,6,21000,10421,10421,2,2
Delhi,Karol bagh,General Alt Medicine,1,6000,5600,5600,1,1
Delhi,Karol bagh,General Alt Medicine,6,5000,2800,2800,1,1
Delhi,Karol bagh,General Pediatrics,1,9450,6405,6405,1,1
Delhi,Karol bagh,General Pediatrics,6,5250,3203,3203,1,1
Delhi,Karol bagh,General Ophthalmology,1,9000,8600,8600,1,1
Delhi,Karol bagh,General Ophthalmology,6,8000,4300,4300,1,1
Delhi,Karol bagh,Orthopaedics,1,17600,22000,22000,4,1
Delhi,Karol bagh,Orthopaedics,6,12600,10500,10500,4,4
Delhi,Karol bagh,Homeopathy,1,5000,2000,2000,1,1
Delhi,Karol bagh,Homeopathy,6,5000,2000,2000,1,1
Delhi,Lajpat nagar,General Dermatology,1,20900,6600,6600,1,0
Delhi,Lajpat nagar,General Dermatology,6,15400,3300,3300,1,0
Delhi,Lajpat nagar,Neurologist,1,5250,2100,2100,1,0
Delhi,Lajpat nagar,Neurologist,6,3000,2000,2000,1,1
Delhi,Lajpat nagar,Physiotherapist,1,3000,2100,2100,1,1
Delhi,Lajpat nagar,Physiotherapist,6,3000,2000,2000,1,1
Delhi,Lajpat nagar,Hair Transplant,1,10000,7000,7000,1,0
Delhi,Lajpat nagar,Dietitian,1,3000,2200,2200,1,1
Delhi,Lajpat nagar,Dietitian,6,3000,2000,2000,1,1
Delhi,Lajpat nagar,Gastroenterologist,1,5250,2100,2100,1,0
Delhi,Lajpat nagar,Gastroenterologist,6,5000,2000,2000,1,1
Delhi,Lajpat nagar,General Physician,1,11550,10395,10395,1,1
Delhi,Lajpat nagar,General Physician,6,9450,5198,5198,1,1
Delhi,Lajpat nagar,Urologist,1,10000,6000,6000,1,1
Delhi,Lajpat nagar,ENT,1,17600,16500,16500,1,0
Delhi,Lajpat nagar,ENT,6,12600,7875,7875,1,1
Delhi,Lajpat nagar,General Dentistry,1,17600,16500,16500,2,0
Delhi,Lajpat nagar,General Dentistry,6,12600,7875,7875,2,2
Delhi,Lajpat nagar,Cosmetic/Plastic Surgeon,1,27300,5775,5775,1,0
Delhi,Lajpat nagar,Cosmetic/Plastic Surgeon,6,10000,2000,2000,1,1
Delhi,Lajpat nagar,Pulmonologist,1,8000,2000,2000,1,1
Delhi,Lajpat nagar,Pulmonologist,6,6000,2000,2000,1,1
Delhi,Lajpat nagar,Cardiologist,1,3000,2000,2000,1,1
Delhi,Lajpat nagar,General Psychiatry,1,12100,11550,11550,2,0
Delhi,Lajpat nagar,General Psychiatry,6,9900,5775,5775,2,0
Delhi,Lajpat nagar,Audiologist,1,8400,2100,2100,1,0
Delhi,Lajpat nagar,Audiologist,6,6000,2000,2000,1,1
Delhi,Lajpat nagar,General Gynecology,1,17600,22000,22000,2,0
Delhi,Lajpat nagar,General Gynecology,6,13200,11000,11000,2,1
Delhi,Lajpat nagar,General Alt Medicine,1,5000,4500,4500,1,1
Delhi,Lajpat nagar,General Alt Medicine,6,5000,2250,2250,1,1
Delhi,Lajpat nagar,General Pediatrics,1,6000,2000,2000,1,0
Delhi,Lajpat nagar,General Pediatrics,6,3000,2000,2000,1,1
Delhi,Lajpat nagar,General Ophthalmology,1,5000,4500,4500,2,1
Delhi,Lajpat nagar,General Ophthalmology,6,3000,2250,2250,2,2
Delhi,Lajpat nagar,Orthopaedics,1,13200,13200,13200,1,0
Delhi,Lajpat nagar,Orthopaedics,6,9450,6300,6300,1,1
Delhi,Lajpat nagar,Homeopathy,1,8400,2730,2730,1,0
Delhi,Lajpat nagar,Homeopathy,6,6000,2000,2000,1,1
Delhi,Malviya nagar,General Dermatology,1,24200,30800,30800,2,0
Delhi,Malviya nagar,General Dermatology,6,17850,14700,14700,1,0
Delhi,Malviya nagar,Neurologist,1,3150,3150,3150,6,5
Delhi,Malviya nagar,Neurologist,6,3150,2100,2100,6,6
Delhi,Malviya nagar,Sexologist,1,6300,2100,2100,1,0
Delhi,Malviya nagar,Sexologist,6,5250,2100,2100,1,0
Delhi,Malviya nagar,Physiotherapist,1,6600,6600,6600,1,0
Delhi,Malviya nagar,Physiotherapist,6,5500,3300,3300,1,0
Delhi,Malviya nagar,Hair Transplant,1,5250,2100,2100,1,0
Delhi,Malviya nagar,Hair Transplant,6,5250,2100,2100,1,0
Delhi,Malviya nagar,Endocrinologist,1,5250,2100,2100,1,0
Delhi,Malviya nagar,Endocrinologist,6,3000,2000,2000,1,1
Delhi,Malviya nagar,Gastroenterologist,1,14700,9450,9450,1,1
Delhi,Malviya nagar,Gastroenterologist,6,11550,4725,4725,1,1
Delhi,Malviya nagar,General Physician,1,8800,8250,8250,1,0
Delhi,Malviya nagar,General Physician,6,6300,3938,3938,1,1
Delhi,Malviya nagar,Urologist,1,8800,2200,2200,1,0
Delhi,Malviya nagar,Urologist,6,5250,2100,2100,1,1
Delhi,Malviya nagar,ENT,1,17600,22000,22000,1,0
Delhi,Malviya nagar,ENT,6,13200,11000,11000,1,0
Delhi,Malviya nagar,General Dentistry,1,51700,22110,22110,1,0
Delhi,Malviya nagar,General Dentistry,6,39600,11055,11055,1,1
Delhi,Malviya nagar,Oncologist,1,8000,2000,2000,1,1
Delhi,Malviya nagar,Oncologist,6,5000,2000,2000,1,1
Delhi,Malviya nagar,Cosmetic/Plastic Surgeon,1,27300,5775,5775,1,0
Delhi,Malviya nagar,Cosmetic/Plastic Surgeon,6,10000,2000,2000,1,1
Delhi,Malviya nagar,Pulmonologist,1,6000,6000,6000,4,4
Delhi,Malviya nagar,Pulmonologist,6,5000,3000,3000,4,4
Delhi,Malviya nagar,Cardiologist,1,3000,3000,3000,6,6
Delhi,Malviya nagar,Cardiologist,6,3000,2000,2000,6,6
Delhi,Malviya nagar,General Psychiatry,1,20900,26400,26400,2,1
Delhi,Malviya nagar,General Psychiatry,6,15400,13200,13200,2,2
Delhi,Malviya nagar,General Gynecology,1,20900,19800,19800,3,1
Delhi,Malviya nagar,General Gynecology,6,14700,9450,9450,3,3
Delhi,Malviya nagar,General Alt Medicine,1,5000,4500,4500,1,1
Delhi,Malviya nagar,General Alt Medicine,6,5000,2250,2250,1,1
Delhi,Malviya nagar,General Pediatrics,1,5250,4725,4725,2,2
Delhi,Malviya nagar,General Pediatrics,6,3150,2363,2363,2,2
Delhi,Malviya nagar,General Ophthalmology,1,6300,6300,6300,6,4
Delhi,Malviya nagar,General Ophthalmology,6,5250,3150,3150,6,6
Delhi,Malviya nagar,Orthopaedics,1,13200,8800,8800,3,0
Delhi,Malviya nagar,Orthopaedics,6,9450,6300,6300,3,3
Delhi,Malviya nagar,Homeopathy,1,6300,2100,2100,1,0
Delhi,Malviya nagar,Homeopathy,6,5000,2000,2000,1,1
Delhi,Model town,General Dermatology,1,13200,2200,2200,1,0
Delhi,Model town,General Dermatology,6,9450,2100,2100,1,1
Delhi,Model town,Neurologist,1,8400,2100,2100,1,1
Delhi,Model town,Neurologist,6,6300,2100,2100,1,1
Delhi,Model town,Sexologist,1,8400,2100,2100,1,0
Delhi,Model town,Sexologist,6,6300,2100,2100,1,0
Delhi,Model town,Physiotherapist,1,3300,3300,3300,1,1
Delhi,Model town,Physiotherapist,6,3150,2100,2100,1,1
Delhi,Model town,Endocrinologist,1,3000,2000,2000,1,1
Delhi,Model town,Endocrinologist,6,3000,2000,2000,1,1
Delhi,Model town,Gastroenterologist,1,11550,2100,2100,1,0
Delhi,Model town,Gastroenterologist,6,9450,2100,2100,1,1
Delhi,Model town,General Physician,1,8400,2100,2100,1,1
Delhi,Model town,General Physician,6,6300,2100,2100,1,1
Delhi,Model town,Urologist,1,8400,7875,7875,6,5
Delhi,Model town,Urologist,6,6300,3938,3938,6,6
Delhi,Model town,ENT,1,13200,10120,10120,1,0
Delhi,Model town,ENT,6,6300,4830,4830,1,1
Delhi,Model town,General Dentistry,1,15400,9900,9900,1,0
Delhi,Model town,General Dentistry,6,12100,4950,4950,1,0
Delhi,Model town,Cardiologist,1,3150,2100,2100,1,1
Delhi,Model town,Cardiologist,6,3150,2100,2100,1,1
Delhi,Model town,General Psychiatry,1,9900,4070,4070,1,0
Delhi,Model town,General Psychiatry,6,5500,2200,2200,1,1
Delhi,Model town,General Gynecology,1,20900,4400,4400,1,0
Delhi,Model town,General Gynecology,6,15400,2200,2200,1,1
Delhi,Model town,General Alt Medicine,1,3000,2000,2000,1,1
Delhi,Model town,General Alt Medicine,6,3000,2000,2000,1,1
Delhi,Model town,General Pediatrics,1,8400,2100,2100,1,1
Delhi,Model town,General Pediatrics,6,5250,2100,2100,1,1
Delhi,Model town,General Ophthalmology,1,10000,2000,2000,1,0
Delhi,Model town,General Ophthalmology,6,9000,2000,2000,1,1
Delhi,Model town,Orthopaedics,1,6300,6300,6300,3,3
Delhi,Model town,Orthopaedics,6,5250,3150,3150,3,3
Delhi,Nehru place,General Dermatology,1,17600,5830,5830,1,0
Delhi,Nehru place,General Dermatology,6,12600,2783,2783,1,0
Delhi,Nehru place,Neurologist,1,9900,2200,2200,1,0
Delhi,Nehru place,Neurologist,6,5250,2100,2100,1,1
Delhi,Nehru place,Sexologist,1,11550,2100,2100,1,0
Delhi,Nehru place,Sexologist,6,9450,2100,2100,1,0
Delhi,Nehru place,Physiotherapist,1,13200,9900,9900,1,0
Delhi,Nehru place,Physiotherapist,6,9450,4725,4725,1,1
Delhi,Nehru place,Hair Transplant,1,10000,7000,7000,1,0
Delhi,Nehru place,Dietitian,1,5000,2000,2000,1,1
Delhi,Nehru place,Dietitian,6,5000,2000,2000,1,1
Delhi,Nehru place,Endocrinologist,1,5250,2100,2100,1,0
Delhi,Nehru place,Endocrinologist,6,3000,2000,2000,1,1
Delhi,Nehru place,Gastroenterologist,1,8400,7875,7875,4,4
Delhi,Nehru place,Gastroenterologist,6,6300,3938,3938,4,4
Delhi,Nehru place,General Physician,1,6300,6300,6300,1,0
Delhi,Nehru place,General Physician,6,5250,3150,3150,1,1
Delhi,Nehru place,Urologist,1,12600,8925,8925,1,1
Delhi,Nehru place,Urologist,6,9450,4463,4463,1,1
Delhi,Nehru place,ENT,1,20900,13200,13200,1,0
Delhi,Nehru place,ENT,6,14700,6300,6300,1,1
Delhi,Nehru place,General Dentistry,1,28600,19580,19580,1,0
Delhi,Nehru place,General Dentistry,6,20000,9345,9345,1,1
Delhi,Nehru place,Cosmetic/Plastic Surgeon,1,27300,5775,5775,1,0
Delhi,Nehru place,Cosmetic/Plastic Surgeon,6,10000,2000,2000,1,1
Delhi,Nehru place,Pulmonologist,1,9000,2000,2000,1,1
Delhi,Nehru place,Pulmonologist,6,5000,2000,2000,1,1
Delhi,Nehru place,Cardiologist,1,3000,3000,3000,3,2
Delhi,Nehru place,Cardiologist,6,3000,2000,2000,3,3
Delhi,Nehru place,Nephrologist,1,3150,2100,2100,1,0
Delhi,Nehru place,Nephrologist,6,3000,2000,2000,1,1
Delhi,Nehru place,General Surgeon,1,10000,10000,10000,3,3
Delhi,Nehru place,General Surgeon,6,9000,6000,6000,3,3
Delhi,Nehru place,General Psychiatry,1,20900,26400,26400,2,0
Delhi,Nehru place,General Psychiatry,6,14700,12600,12600,2,2
Delhi,Nehru place,General Gynecology,1,17600,22000,22000,1,0
Delhi,Nehru place,General Gynecology,6,13200,11000,11000,1,1
Delhi,Nehru place,General Alt Medicine,1,6000,2400,2400,1,1
Delhi,Nehru place,General Alt Medicine,6,5000,2000,2000,1,1
Delhi,Nehru place,General Pediatrics,1,8400,2100,2100,1,0
Delhi,Nehru place,General Pediatrics,6,5250,2100,2100,1,1
Delhi,Nehru place,General Ophthalmology,1,12100,13530,13530,1,1
Delhi,Nehru place,General Ophthalmology,6,9450,6458,6458,1,1
Delhi,Nehru place,Orthopaedics,1,16800,15750,15750,2,2
Delhi,Nehru place,Orthopaedics,6,8400,7875,7875,2,2
Delhi,Nehru place,Homeopathy,1,8400,2100,2100,1,0
Delhi,Nehru place,Homeopathy,6,6000,2000,2000,1,1
Delhi,Patparganj,General Dermatology,1,13200,5390,5390,1,0
Delhi,Patparganj,General Dermatology,6,9450,2573,2573,1,1
Delhi,Patparganj,Neurologist,1,9900,9900,9900,1,1
Delhi,Patparganj,Neurologist,6,5250,4725,4725,4,4
Delhi,Patparganj,Sexologist,1,3150,2100,2100,1,0
Delhi,Patparganj,Sexologist,6,3150,2100,2100,1,1
Delhi,Patparganj,Physiotherapist,1,3000,2000,2000,1,1
Delhi,Patparganj,Physiotherapist,6,3000,2000,2000,1,1
Delhi,Patparganj,Endocrinologist,1,6300,2625,2625,1,1
Delhi,Patparganj,Endocrinologist,6,5000,2000,2000,1,1
Delhi,Patparganj,Gastroenterologist,1,9450,9450,9450,4,4
Delhi,Patparganj,Gastroenterologist,6,5250,4725,4725,4,4
Delhi,Patparganj,General Physician,1,12600,3360,3360,1,1
Delhi,Patparganj,General Physician,6,9450,2100,2100,1,1
Delhi,Patparganj,Urologist,1,6000,6000,6000,4,4
Delhi,Patparganj,Urologist,6,3000,3000,3000,4,4
Delhi,Patparganj,ENT,1,8400,7875,7875,1,1
Delhi,Patparganj,ENT,6,5250,3938,3938,1,1
Delhi,Patparganj,General Dentistry,1,12100,15180,15180,1,0
Delhi,Patparganj,General Dentistry,6,9900,7590,7590,1,0
Delhi,Patparganj,Pulmonologist,1,6000,6000,6000,2,2
Delhi,Patparganj,Pulmonologist,6,3000,3000,3000,2,2
Delhi,Patparganj,Cardiologist,1,3000,3000,3000,6,6
Delhi,Patparganj,Cardiologist,6,3000,2000,2000,6,6
Delhi,Patparganj,General Psychiatry,1,5500,4950,4950,1,0
Delhi,Patparganj,General Psychiatry,6,5500,2475,2475,1,0
Delhi,Patparganj,General Gynecology,1,19950,18900,18900,3,3
Delhi,Patparganj,General Gynecology,6,9450,9450,9450,3,2
Delhi,Patparganj,General Pediatrics,1,8400,3990,3990,1,1
Delhi,Patparganj,General Pediatrics,6,5250,2100,2100,1,1
Delhi,Patparganj,General Ophthalmology,1,12600,8085,8085,1,0
Delhi,Patparganj,General Ophthalmology,6,9000,3850,3850,1,1
Delhi,Patparganj,Orthopaedics,1,11550,11025,11025,2,2
Delhi,Patparganj,Orthopaedics,6,9450,5513,5513,2,2
Delhi,Patparganj,Homeopathy,1,3150,2310,2310,1,1
Delhi,Patparganj,Homeopathy,6,3000,2000,2000,1,1
Delhi,Pitampura,General Dermatology,1,14700,14175,14175,1,0
Delhi,Pitampura,General Dermatology,6,11550,7088,7088,1,1
Delhi,Pitampura,Neurologist,1,8400,7875,7875,6,6
Delhi,Pitampura,Neurologist,6,5250,3938,3938,6,6
Delhi,Pitampura,Sexologist,1,8400,2100,2100,1,1
Delhi,Pitampura,Sexologist,6,6300,2100,2100,1,0
Delhi,Pitampura,Physiotherapist,1,5500,4950,4950,1,0
Delhi,Pitampura,Physiotherapist,6,3150,2363,2363,1,1
Delhi,Pitampura,Dietitian,1,5000,2000,2000,1,1
Delhi,Pitampura,Dietitian,6,5000,2000,2000,1,1
Delhi,Pitampura,Endocrinologist,1,6600,2200,2200,1,0
Delhi,Pitampura,Endocrinologist,6,3150,2100,2100,1,1
Delhi,Pitampura,Gastroenterologist,1,8400,6300,6300,4,4
Delhi,Pitampura,Gastroenterologist,6,6300,3150,3150,4,4
Delhi,Pitampura,General Physician,1,3300,3300,3300,2,1
Delhi,Pitampura,General Physician,6,3150,2100,2100,2,2
Delhi,Pitampura,Urologist,1,11550,9660,9660,1,1
Delhi,Pitampura,Urologist,6,6300,4830,4830,1,1
Delhi,Pitampura,ENT,1,9450,9450,9450,3,3
Delhi,Pitampura,ENT,6,5250,4725,4725,3,3
Delhi,Pitampura,General Dentistry,1,27500,10230,10230,1,0
Delhi,Pitampura,General Dentistry,6,19950,4883,4883,1,1
Delhi,Pitampura,Pulmonologist,1,8400,2100,2100,1,0
Delhi,Pitampura,Pulmonologist,6,6000,2000,2000,1,1
Delhi,Pitampura,Cardiologist,1,3150,3150,3150,6,6
Delhi,Pitampura,Cardiologist,6,3150,2100,2100,6,6
Delhi,Pitampura,General Psychiatry,1,22000,21450,21450,2,0
Delhi,Pitampura,General Psychiatry,6,17600,10725,10725,2,2
Delhi,Pitampura,General Gynecology,1,23100,22050,22050,1,0
Delhi,Pitampura,General Gynecology,6,17850,11025,11025,1,1
Delhi,Pitampura,General Alt Medicine,1,5000,2000,2000,1,1
Delhi,Pitampura,General Alt Medicine,6,5000,2000,2000,1,1
Delhi,Pitampura,General Pediatrics,1,8400,2205,2205,1,1
Delhi,Pitampura,General Pediatrics,6,5250,2100,2100,1,1
Delhi,Pitampura,General Ophthalmology,1,10000,5200,5200,1,0
Delhi,Pitampura,General Ophthalmology,6,9000,2600,2600,1,1
Delhi,Pitampura,Orthopaedics,1,11550,11025,11025,2,2
Delhi,Pitampura,Orthopaedics,6,9450,5513,5513,2,2
Delhi,Pitampura,Homeopathy,1,5000,2000,2000,1,1
Delhi,Pitampura,Homeopathy,6,3000,2000,2000,1,1
Delhi,Preet vihar,General Dermatology,1,17600,11000,11000,1,0
Delhi,Preet vihar,General Dermatology,6,12600,5250,5250,1,1
Delhi,Preet vihar,Neurologist,1,9900,2200,2200,1,1
Delhi,Preet vihar,Neurologist,6,5250,2100,2100,1,1
Delhi,Preet vihar,Sexologist,1,3150,2100,2100,1,0
Delhi,Preet vihar,Sexologist,6,3150,2100,2100,1,0
Delhi,Preet vihar,Physiotherapist,1,5250,4725,4725,1,1
Delhi,Preet vihar,Physiotherapist,6,3150,2363,2363,1,1
Delhi,Preet vihar,Hair Transplant,1,10000,7000,7000,1,0
Delhi,Preet vihar,Dietitian,1,9000,2000,2000,1,1
Delhi,Preet vihar,Dietitian,6,5000,2000,2000,1,1
Delhi,Preet vihar,Endocrinologist,1,6600,2200,2200,1,0
Delhi,Preet vihar,Endocrinologist,6,3150,2100,2100,1,1
Delhi,Preet vihar,Gastroenterologist,1,16800,12600,12600,3,3
Delhi,Preet vihar,Gastroenterologist,6,12600,6300,6300,3,3
Delhi,Preet vihar,General Physician,1,15400,3300,3300,1,1
Delhi,Preet vihar,General Physician,6,11550,2100,2100,1,1
Delhi,Preet vihar,Urologist,1,9900,6600,6600,1,0
Delhi,Preet vihar,Urologist,6,5250,3150,3150,1,1
Delhi,Preet vihar,ENT,1,11550,6300,6300,1,1
Delhi,Preet vihar,ENT,6,6300,3150,3150,1,1
Delhi,Preet vihar,General Dentistry,1,12100,8690,8690,1,0
Delhi,Preet vihar,General Dentistry,6,9900,4345,4345,1,0
Delhi,Preet vihar,Pulmonologist,1,3000,3000,3000,6,6
Delhi,Preet vihar,Pulmonologist,6,3000,2000,2000,6,6
Delhi,Preet vihar,Cardiologist,1,3150,2100,2100,1,0
Delhi,Preet vihar,Cardiologist,6,3150,2100,2100,1,1
Delhi,Preet vihar,General Psychiatry,1,20900,13090,13090,1,0
Delhi,Preet vihar,General Psychiatry,6,15400,6545,6545,1,0
Delhi,Preet vihar,General Gynecology,1,22000,6050,6050,1,0
Delhi,Preet vihar,General Gynecology,6,11550,2888,2888,1,0
Delhi,Preet vihar,General Alt Medicine,1,6000,2000,2000,1,1
Delhi,Preet vihar,General Alt Medicine,6,5000,2000,2000,1,1
Delhi,Preet vihar,General Pediatrics,1,9450,2100,2100,1,1
Delhi,Preet vihar,General Pediatrics,6,5250,2100,2100,1,1
Delhi,Preet vihar,General Ophthalmology,1,8400,5250,5250,1,0
Delhi,Preet vihar,General Ophthalmology,6,6000,2500,2500,1,1
Delhi,Preet vihar,Orthopaedics,1,20000,2100,2100,1,1
Delhi,Preet vihar,Orthopaedics,6,11550,2100,2100,1,1
Delhi,Preet vihar,Homeopathy,1,5000,2100,2100,1,1
Delhi,Preet vihar,Homeopathy,6,3000,2000,2000,1,1
Delhi,Punjabi bagh,General Dermatology,1,27500,18370,18370,2,0
Delhi,Punjabi bagh,General Dermatology,6,20900,9185,9185,1,0
Delhi,Punjabi bagh,Neurologist,1,12600,2100,2100,1,1
Delhi,Punjabi bagh,Neurologist,6,6300,2100,2100,1,1
Delhi,Punjabi bagh,Sexologist,1,6600,2200,2200,1,0
Delhi,Punjabi bagh,Sexologist,6,5500,2200,2200,1,0
Delhi,Punjabi bagh,Physiotherapist,1,11550,14700,14700,2,2
Delhi,Punjabi bagh,Physiotherapist,6,9450,7350,7350,2,2
Delhi,Punjabi bagh,Dietitian,1,8000,2000,2000,1,0
Delhi,Punjabi bagh,Dietitian,6,6300,2100,2100,1,1
Delhi,Punjabi bagh,Endocrinologist,1,12100,4290,4290,1,0
Delhi,Punjabi bagh,Endocrinologist,6,9450,2100,2100,1,1
Delhi,Punjabi bagh,Gastroenterologist,1,15400,2200,2200,1,1
Delhi,Punjabi bagh,Gastroenterologist,6,11550,2100,2100,1,1
Delhi,Punjabi bagh,General Physician,1,11550,10710,10710,1,1
Delhi,Punjabi bagh,General Physician,6,9450,5355,5355,1,1
Delhi,Punjabi bagh,Urologist,1,11550,11025,11025,1,1
Delhi,Punjabi bagh,Urologist,6,9450,5513,5513,1,1
Delhi,Punjabi bagh,ENT,1,12600,12600,12600,1,0
Delhi,Punjabi bagh,ENT,6,6300,6300,6300,1,1
Delhi,Punjabi bagh,General Dentistry,1,15400,14850,14850,2,2
Delhi,Punjabi bagh,General Dentistry,6,12100,7425,7425,2,2
Delhi,Punjabi bagh,Pulmonologist,1,12100,2200,2200,1,0
Delhi,Punjabi bagh,Pulmonologist,6,9450,2100,2100,1,1
Delhi,Punjabi bagh,Cardiologist,1,8400,3885,3885,1,0
Delhi,Punjabi bagh,Cardiologist,6,6300,2100,2100,1,1
Delhi,Punjabi bagh,General Psychiatry,1,20900,26400,26400,1,1
Delhi,Punjabi bagh,General Psychiatry,6,14700,12600,12600,1,0
Delhi,Punjabi bagh,Speech Therapist,1,3000,2000,2000,1,1
Delhi,Punjabi bagh,Speech Therapist,6,3000,2000,2000,1,1
Delhi,Punjabi bagh,General Gynecology,1,25300,33000,33000,1,0
Delhi,Punjabi bagh,General Gynecology,6,13200,16500,16500,1,0
Delhi,Punjabi bagh,General Alt Medicine,1,3150,2100,2100,1,1
Delhi,Punjabi bagh,General Alt Medicine,6,3150,2100,2100,1,1
Delhi,Punjabi bagh,General Pediatrics,1,8400,5985,5985,1,1
Delhi,Punjabi bagh,General Pediatrics,6,5250,2993,2993,1,1
Delhi,Punjabi bagh,General Ophthalmology,1,9900,4070,4070,1,0
Delhi,Punjabi bagh,General Ophthalmology,6,8400,2100,2100,1,0
Delhi,Punjabi bagh,Orthopaedics,1,36300,46200,46200,3,1
Delhi,Punjabi bagh,Orthopaedics,6,26250,22050,22050,3,3
Delhi,Punjabi bagh,Homeopathy,1,6300,2100,2100,1,0
Delhi,Punjabi bagh,Homeopathy,6,5250,2100,2100,1,1
Delhi,Rohini,General Dermatology,1,30800,11440,11440,1,0
Delhi,Rohini,General Dermatology,6,23100,5460,5460,1,1
Delhi,Rohini,Neurologist,1,11550,2100,2100,1,1
Delhi,Rohini,Neurologist,6,6300,2100,2100,1,1
Delhi,Rohini,Sexologist,1,15400,2200,2200,1,1
Delhi,Rohini,Sexologist,6,12100,2200,2200,1,0
Delhi,Rohini,Physiotherapist,1,13200,3410,3410,1,1
Delhi,Rohini,Physiotherapist,6,6300,2100,2100,1,1
Delhi,Rohini,Hair Transplant,1,3300,2200,2200,1,0
Delhi,Rohini,Hair Transplant,6,3150,2100,2100,1,1
Delhi,Rohini,Dietitian,1,6000,2000,2000,1,1
Delhi,Rohini,Dietitian,6,5000,2000,2000,1,1
Delhi,Rohini,Endocrinologist,1,8400,2100,2100,1,1
Delhi,Rohini,Endocrinologist,6,5250,2100,2100,1,1
Delhi,Rohini,Gastroenterologist,1,17600,2200,2200,1,0
Delhi,Rohini,Gastroenterologist,6,12600,2100,2100,1,1
Delhi,Rohini,General Physician,1,3300,3300,3300,2,1
Delhi,Rohini,General Physician,6,3150,2100,2100,2,2
Delhi,Rohini,Urologist,1,9900,5060,5060,1,1
Delhi,Rohini,Urologist,6,5250,2415,2415,1,1
Delhi,Rohini,ENT,1,19950,15330,15330,1,1
Delhi,Rohini,ENT,6,9450,7665,7665,1,1
Delhi,Rohini,General Dentistry,1,22000,10780,10780,1,1
Delhi,Rohini,General Dentistry,6,17600,5390,5390,1,1
Delhi,Rohini,Oncologist,1,9450,2100,2100,1,1
Delhi,Rohini,Oncologist,6,8000,2000,2000,1,1
Delhi,Rohini,Pulmonologist,1,13200,12650,12650,1,0
Delhi,Rohini,Pulmonologist,6,9450,6038,6038,1,1
Delhi,Rohini,Cardiologist,1,8400,2100,2100,1,1
Delhi,Rohini,Cardiologist,6,5250,2100,2100,1,1
Delhi,Rohini,Nephrologist,1,3000,2000,2000,1,0
Delhi,Rohini,Nephrologist,6,3000,2000,2000,1,1
Delhi,Rohini,General Surgeon,1,5250,4725,4725,6,6
Delhi,Rohini,General Surgeon,6,3150,2363,2363,6,6
Delhi,Rohini,Veterinarian,1,3000,2000,2000,1,1
Delhi,Rohini,Veterinarian,6,3000,2000,2000,1,1
Delhi,Rohini,General Psychiatry,1,42900,22550,22550,2,0
Delhi,Rohini,General Psychiatry,6,31900,11275,11275,2,2
Delhi,Rohini,Speech Therapist,1,3000,2000,2000,1,1
Delhi,Rohini,Speech Therapist,6,3000,2000,2000,1,1
Delhi,Rohini,General Gynecology,1,30000,25095,25095,1,1
